date_time,Cement Type,MDP,MDC,FFS,SDS,SDC,BED,MD,MIP1,FOP,FIP,MV,MV2,MV1,Feed,PSS,RP3,RP2,RP1,CP,WP,FCT,Blaine,Residue
2021-08-04 07:30:00,32.5,3473.3828703333334,191.3461221433334,889.4883333333335,822.9562590466666,187.27170647999998,63.106388471666655,58.79541408266666,-4.4631459359,-73.05502458,-64.00161503766668,3.4756564560000003,0.7583448886333332,1.3054140178666669,308.81704883000003,59.67769706800001,87.457137011,85.85869971433333,70.30334874466668,21.29587245766667,77.07272532100001,243.6518672966667,3872.0,16.4
2021-08-04 08:00:00,32.5,3319.8862312333335,182.48131983000002,889.49222222,821.0839846566669,186.2930565866667,61.89302747133333,58.37245777833333,-4.534938584766667,-72.910795157,-63.589267156666665,3.655290852199999,0.7629100931999999,1.3123261266666661,300.8711464233334,59.53981185299998,86.81738796833334,85.47748850433332,71.12948639066666,21.073296296000006,77.02568387766665,243.57833399666671,3975.0,15.3
2021-08-04 08:30:00,32.5,3328.6757977,182.32424224666664,889.5088888899999,821.0853515266666,185.68789571,63.38911896433335,59.33160152433332,-4.0170590271,-73.06967914966667,-64.03222058066669,3.6165750208999996,0.7604956789999998,1.3002026100333335,310.00461223666673,59.53724794566667,94.47624450266667,92.02056986566666,80.36519434666667,21.15580414666666,78.10014276700001,240.05536329666668,4055.0,17.4
2021-08-04 09:00:00,32.5,3271.198613066666,179.75425415,889.5072222233334,821.0844402633331,185.03263905333333,63.756030235000004,58.991796688333345,-4.207706885066666,-72.94902886333333,-63.84297782066666,3.529177056966667,0.7528023438333332,1.2918727155666667,305.20623094999996,59.539139871333326,95.91377845133334,92.69372875633334,79.703124288,21.315959392666667,75.98330134866667,233.47289313333334,3943.0,15.6
2021-08-04 09:30:00,32.5,3115.8236127,170.73355464999997,876.1722222199999,821.0834783900001,183.88463236666664,64.16067735733334,58.046067685,-3.6206680302666667,-70.97937400833331,-62.28135423033335,3.4022755965666667,0.7277515868333333,1.2859186559,313.98265893000007,59.536629052666655,98.00217164666667,95.74023145833334,82.62276419666667,21.165294665333338,75.09605735400001,223.63355550333338,3893.0,17.0
2021-08-04 10:00:00,32.5,3207.1216440000003,175.27339715333335,879.25444445,821.08454152,184.02927296999997,63.48549137866667,58.19307414800001,-4.036735680833332,-71.56384127899999,-62.851404548333335,3.4588423480666672,0.7484396800666667,1.2991899034,312.74055732666665,59.534860896666665,97.17310095566668,93.98810925000001,80.20692621833334,21.416239365666662,75.18530407399999,215.61974665000005,3830.0,17.7
2021-08-04 10:30:00,32.5,3144.7787200999996,172.26226849666668,870.0322222233334,821.0837821466666,182.77405479999996,61.79723570333335,56.75581684166665,-3.7394604453333335,-69.89899414933333,-61.03484740033332,3.4027176549999996,0.7267067334666667,1.2906639002666664,296.45757791,59.538910065,95.55136065933333,93.53600947166665,79.60605724766664,21.368195574666668,74.81321967233337,215.07982707999997,3724.0,20.0
2021-08-04 11:00:00,32.5,3272.149775733333,179.3365784066667,869.5094444433333,821.0877309099998,183.2645368833333,61.00709965166668,56.01047340900001,-4.479404789866666,-69.89216952866668,-61.074267167333325,3.515722558966666,0.7465396548,1.2915158576666668,292.83008351333336,59.539316637999995,93.55302357833332,91.52622587366666,76.69389643366667,21.309503811,75.15806713133335,215.2222897333333,3787.0,20.6
2021-08-04 11:30:00,32.5,3349.5103949666673,183.65673544,874.2344444333334,821.0823140033334,184.23244865666666,62.72264125866665,56.78782550133333,-4.764777073333333,-70.91281656399998,-62.18723707200001,3.5404936211999996,0.7580651890666666,1.3004115805,309.8231425266667,59.53891002733333,96.453967997,91.85694595399998,78.68758378666666,21.132913799333327,77.69675826066668,224.35234238666666,3954.0,15.5
2021-08-04 12:00:00,32.5,3239.4404827000003,177.4358973966667,874.51444445,821.087427166667,184.59648012666668,61.95166361333332,56.323562334,-4.950198266666666,-70.75382580233332,-61.88254862,3.4675387429666666,0.7438133916999997,1.2951326584666667,304.3327183433334,59.538414852,93.50741093899998,90.08702841833335,76.06006062833333,21.166812216666667,78.00968747899998,229.64463440999995,4055.0,14.7
